
Wayne, NC
Number of Stations = 53


Code 	Short Name                	Long Name                                         	# Stns	# Obs 	First Date	Last Date 	Min Value   	Max Value   	   Average
-----	--------------------------	--------------------------------------------------	------	------	----------	----------	------------	------------	----------
00002	HSAMPLOC % FROM   RT BANK 	X-SEC. LOC., HORIZ (% FROM R BANK LOOK UPSTR.)    	2     	2     	1982-08-12	1982-08-12	  5.00E+01  	  5.00E+01  	  5.00E+01
00008	LAB      IDENT.   NUMBER  	NUMBER USED IN SAMPLE ACCOUNTING PROCEDURE        	2     	4     	1982-02-01	1982-02-10	  4.81E+02  	  6.87E+02  	  5.84E+02
00010	WATER    TEMP     CENT    	TEMPERATURE, WATER (DEGREES CENTIGRADE)           	7     	269   	1982-02-01	1998-12-14	  1.00E+01  	  9.50E+00  	  1.83E+01
00061	STREAM   FLOW,    INST-CFS	FLOW, STREAM, INSTANTANEOUS                    CFS	2     	2     	1982-02-01	1982-02-01	  3.49E+02  	  4.17E+02  	  3.83E+02
00076	TURB     TRBIDMTR HACH FTU	TURBIDITY,HACH TURBIDIMETER (FORMAZIN TURB UNIT)  	2     	10    	1982-02-10	1982-08-12	  1.50E+01  	  7.00E+01  	  2.44E+01
00094	CNDUCTVY FIELD    MICROMHO	SPECIFIC CONDUCTANCE,FIELD (UMHOS/CM @ 25C)       	7     	269   	1982-02-01	1998-12-14	  1.00E+02  	  9.96E+01  	  1.05E+02
00300	DO        MG/L            	OXYGEN, DISSOLVED                             MG/L	7     	267   	1982-02-10	1998-12-14	  1.00E+01  	  9.80E+00  	  7.40E+00
00301	DO       SATUR    PERCENT 	OXYGEN, DISSOLVED, PERCENT OF SATURATION         %	7     	267   	1982-02-10	1998-12-14	  1.00E+02  	  9.92E+01  	  7.52E+01
00310	BOD      5 DAY    MG/L    	BOD, 5 DAY, 20 DEG C                          MG/L	2     	8     	1982-02-10	1982-06-17	  1.00E+00  	  9.00E-01  	  1.14E+00
00335	COD      LOWLEVEL MG/L    	COD, .025N K2CR2O7                            MG/L	2     	4     	1982-02-10	1982-04-22	  2.30E+01  	  3.60E+01  	  2.93E+01
00400	PH        SU              	PH (STANDARD UNITS)                               	7     	267   	1982-02-10	1998-12-14	  4.80E+00  	  8.11E+00  	  6.53E+00
00403	PH       LAB      SU      	PH, LAB, STANDARD UNITS                         SU	7     	145   	1982-02-10	1997-11-07	  5.80E+00  	  7.70E+00  	  6.71E+00
00410	T ALK    CACO3    MG/L    	ALKALINITY, TOTAL (MG/L AS CACO3)                 	2     	10    	1982-02-10	1982-08-12	  1.20E+01  	  8.00E+00  	  9.90E+00
00500	RESIDUE  TOTAL    MG/L    	RESIDUE, TOTAL (MG/L)                             	2     	12    	1982-02-01	1982-08-12	  1.05E+02  	  9.30E+01  	  1.07E+02
00505	RESIDUE  TOT VOL  MG/L    	RESIDUE, TOTAL VOLATILE (MG/L)                    	2     	12    	1982-02-01	1982-08-12	  2.30E+01  	  6.80E+01  	  4.57E+01
00510	RESIDUE  TOT FIX  MG/L    	RESIDUE, TOTAL FIXED (MG/L)                       	2     	12    	1982-02-01	1982-08-12	  1.28E+02  	  7.90E+01  	  6.09E+01
00530	RESIDUE  TOT NFLT MG/L    	RESIDUE, TOTAL NONFILTRABLE (MG/L)                	7     	197   	1982-02-01	1998-12-14	  1.00E+01  	  9.50E+00  	  7.79E+00
00535	RESIDUE  VOL NFLT MG/L    	RESIDUE, VOLATILE NONFILTRABLE (MG/L)             	2     	12    	1982-02-01	1982-08-12	  1.00E+01  	  9.00E+00  	  6.17E+00
00540	RESIDUE  FIX NFLT MG/L    	RESIDUE, FIXED NONFILTRABLE (MG/L)                	2     	12    	1982-02-01	1982-08-12	  1.40E+01  	  9.00E+00  	  1.57E+01
00600	TOTAL N  N        MG/L    	NITROGEN, TOTAL (MG/L AS N)                       	5     	185   	1994-12-06	1998-12-14	  1.00E+00  	  9.80E-01  	  1.11E+00
00610	NH3+NH4- N TOTAL  MG/L    	NITROGEN, AMMONIA, TOTAL (MG/L AS N)              	7     	195   	1982-02-10	1998-12-14	  1.00E-01  	  9.00E-02  	  1.66E-01
00612	UN-IONZD NH3-N    MG/L    	AMMONIA, UNIONZED                      (MG/L AS N)	7     	195   	1982-02-10	1998-12-14	  1.53E-06  	  9.97E-04  	  3.31E-04
00619	UN-IONZD NH3-NH3  MG/L    	AMMONIA, UNIONIZED (CALC FR TEMP-PH-NH4)  (MG/L)  	7     	195   	1982-02-10	1998-12-14	  1.86E-06  	  9.98E-04  	  4.03E-04
00625	TOT KJEL N        MG/L    	NITROGEN, KJELDAHL, TOTAL, (MG/L AS N)            	7     	195   	1982-02-10	1998-12-14	  1.00E+00  	  9.90E-01  	  5.72E-01
00630	NO2&NO3  N-TOTAL  MG/L    	NITRITE PLUS NITRATE, TOTAL 1 DET. (MG/L AS N)    	7     	195   	1982-02-10	1998-12-14	  1.00E+00  	  9.90E-01  	  6.28E-01
00662	PHOSPHOR WTR  TOT REC UG/L	PHOSPHORUS (P), WATER, TOTAL RECOVERABLE      UG/L	3     	3     	1985-03-20	1986-04-22	  1.11E+02  	  4.20E+01  	  6.50E+01
00665	PHOS-TOT  MG/L P          	PHOSPHORUS, TOTAL (MG/L AS P)                     	7     	195   	1982-02-10	1998-12-14	  1.00E-01  	  9.00E-02  	  9.60E-02
00918	CALCIUMT OT.REC.  MG/L    	CALCIUM,TOTAL RECOVERABLE IN WATER AS CA     MG/L 	3     	3     	1985-03-20	1986-04-22	  1.07E+01  	  7.79E+00  	  7.28E+00
00921	MGNESIUM TOT.REC. MG/L    	MAGNESIUM,TOTAL RECOVERABLE IN WATER AS MG   MG/L 	3     	3     	1985-03-20	1986-04-22	  1.99E+00  	  9.54E-01  	  2.13E+00
00923	SODIUM   TOT.REC. MG/L    	SODIUM,TOTAL RECOVERABLE IN WATER AS NA      MG/L 	3     	3     	1985-03-20	1986-04-22	  1.06E+01  	  2.98E+00  	  1.33E+01
00927	MGNSIUM  MG,TOT   MG/L    	MAGNESIUM, TOTAL (MG/L AS MG)                     	1     	2     	1982-02-10	1982-04-22	  1.60E+00  	  1.80E+00  	  1.70E+00
00939	POTASIUM TOT.REC. MG/L    	POTASSIUM,TOTAL RECOVERABLE IN WATER AS K    MG/L 	3     	3     	1985-03-20	1986-04-22	  1.30E+00  	  5.17E+00  	  2.98E+00
00978	ARSENIC  TOT REC  UG/L    	ARSENIC,TOTAL RECOVERABLE IN WATER AS AS    UG/L  	3     	3     	1985-03-20	1986-04-22	  5.00E+00  	  5.00E+00  	  5.00E+00
00979	COBALT   TOT REC  UG/L    	COBALT,TOTAL RECOVERABLE IN WATER AS CO  UG/L     	3     	3     	1985-03-20	1986-04-22	  6.00E+00  	  6.00E+00  	  6.00E+00
00980	IRON     TOT REC  UG/L    	IRON,TOTAL RECOVERABLE IN WATER AS FE  UG/L       	3     	3     	1985-03-20	1986-04-22	  1.40E+01  	  4.20E+01  	  5.45E+02
00981	SELENIUM TOT REC  UG/L    	SELENIUM,TOTAL RECOVERABLE IN WATER AS SE   UG/L  	3     	3     	1985-03-20	1986-04-22	  5.00E+00  	  5.00E+00  	  5.00E+00
00982	THALLIUM TOT REC  UG/L    	THALLIUM, TOTAL RECOVERABLE IN WATER AS TL  UG/L  	3     	3     	1985-03-20	1986-04-22	  8.00E+00  	  8.00E+00  	  8.00E+00
00983	TIN      TOT REC  UG/L    	TIN,TOTAL RECOVERABLE IN WATER AS SN  UG/L        	3     	3     	1985-03-20	1986-04-22	  3.00E+00  	  3.00E+00  	  3.00E+00
00984	TITANIUM TOT REC  UG/L    	TITANIUM,TOTAL RECOVERABLE IN WATER AS TI   UG/L  	3     	3     	1985-03-20	1986-04-22	  2.00E+00  	  2.00E+00  	  2.00E+00
00985	VANADIUM TOT REC  UG/L    	VANADIUM, TOTAL RECOVERABLE IN WATER AS V  UG/L   	3     	3     	1985-03-20	1986-04-22	  3.00E+00  	  3.00E+00  	  3.00E+00
00986	YTTRIUM  TOT REC  UG/L    	YTTRIUM,TOTAL RECOVERABLE IN WATER AS Y  UG/L     	3     	3     	1985-03-20	1986-04-22	  1.00E+00  	  1.20E+01  	  4.67E+00
00992	SILICA   WTR  TOT REC UG/L	SILICA (SIO2), WATER, TOTAL RECOVERABLE       UG/L	3     	3     	1985-03-20	1986-04-22	  2.27E+04  	  7.99E+03  	  1.25E+04
00998	BERYLIUM TOT.REC. UG/L    	BERYLLIUM,TOTAL RECOVERABLE IN WATER AS BE   UG/L 	3     	3     	1985-03-20	1986-04-22	  1.00E+00  	  1.00E+00  	  1.00E+00
00999	BORON(B) TOT.REC. UG/L    	BORON,TOTAL RECOVERABLE IN WATYER AS B       UG/L 	3     	3     	1985-03-20	1986-04-22	  2.70E+01  	  8.00E+00  	  1.37E+01
01002	ARSENIC  AS,TOT   UG/L    	ARSENIC, TOTAL (UG/L AS AS)                       	1     	2     	1982-02-10	1982-04-22	  1.00E+01  	  1.00E+01  	  1.00E+01
01009	BARIUM   TOT.REC. UG/L    	BARIUM,TOTAL RECOVERABLE IN WATER AS A BA    UG/L 	3     	3     	1985-03-20	1986-04-22	  1.16E+02  	  2.58E+02  	  1.31E+02
