
Perquimans, NC
Number of Stations = 22


Code 	Short Name                	Long Name                                         	# Stns	# Obs 	First Date	Last Date 	Min Value   	Max Value   	   Average
-----	--------------------------	--------------------------------------------------	------	------	----------	----------	------------	------------	----------
00010	WATER    TEMP     CENT    	TEMPERATURE, WATER (DEGREES CENTIGRADE)           	11    	11    	1976-01-11	1977-05-11	  1.58E+01  	  6.20E+01  	  2.66E+01
00094	CNDUCTVY FIELD    MICROMHO	SPECIFIC CONDUCTANCE,FIELD (UMHOS/CM @ 25C)       	10    	20    	1976-01-11	1977-06-14	  1.30E+03  	  9.50E+03  	  4.77E+03
00400	PH        SU              	PH (STANDARD UNITS)                               	11    	20    	1976-01-11	1977-06-14	  7.30E+00  	  8.80E+00  	  8.20E+00
00410	T ALK    CACO3    MG/L    	ALKALINITY, TOTAL (MG/L AS CACO3)                 	11    	18    	1976-01-11	1977-06-14	  4.10E+02  	  6.71E+02  	  5.49E+02
00440	HCO3 ION HCO3     MG/L    	BICARBONATE ION (MG/L AS HCO3)                    	11    	11    	1976-01-11	1977-05-11	  5.00E+02  	  8.18E+02  	  6.33E+02
00445	CO3 ION  CO3      MG/L    	CARBONATE ION (MG/L AS CO3)                       	11    	20    	1976-01-11	1977-06-14	  1.00E+00  	  2.80E+01  	  8.75E+00
00623	KJELDL N DISS     MG/L    	NITROGEN, KJELDAHL, DISSOLVED (MG/L AS N)         	1     	1     	1977-05-11	1977-05-11	  2.10E+00  	  2.10E+00  	  2.10E+00
00631	NO2&NO3  N-DISS   MG/L    	NITRITE PLUS NITRATE, DISS. 1 DET. (MG/L AS N)    	11    	20    	1976-01-11	1977-06-14	  1.60E-01  	  9.00E-02  	  1.72E-01
00666	PHOS-DIS  MG/L P          	PHOSPHORUS, DISSOLVED (MG/L AS P)                 	9     	15    	1976-01-11	1977-06-14	  1.20E-01  	  5.00E-02  	  1.28E-01
00900	TOT HARD CACO3    MG/L    	HARDNESS, TOTAL (MG/L AS CACO3)                   	11    	22    	1976-01-11	1977-06-14	  1.10E+02  	  5.00E+02  	  2.71E+02
00902	NC HARD  CACO3    MG/L    	HARDNESS, NON-CARBONATE (MG/L AS CACO3)           	11    	21    	1976-01-11	1977-06-14	  1.00E+00  	  1.00E+00  	  1.00E+00
00915	CALCIUM  CA,DISS  MG/L    	CALCIUM, DISSOLVED (MG/L AS CA)                   	2     	3     	1977-04-21	1977-05-11	  4.50E+01  	  6.50E+01  	  5.83E+01
00925	MGNSIUM  MG,DISS  MG/L    	MAGNESIUM, DISSOLVED (MG/L AS MG)                 	2     	2     	1977-04-21	1977-05-11	  5.10E+01  	  7.00E+01  	  6.05E+01
00929	SODIUM   NA,TOT   MG/L    	SODIUM, TOTAL (MG/L AS NA)                        	10    	10    	1976-01-11	1977-05-11	  1.20E+03  	  7.80E+02  	  1.11E+03
00930	SODIUM   NA,DISS  MG/L    	SODIUM, DISSOLVED (MG/L AS NA)                    	6     	12    	1976-10-13	1977-06-14	  1.30E+03  	  5.50E+02  	  1.07E+03
