
Jackson, NC
Number of Stations = 101


Code 	Short Name                	Long Name                                         	# Stns	# Obs 	First Date	Last Date 	Min Value   	Max Value   	   Average
-----	--------------------------	--------------------------------------------------	------	------	----------	----------	------------	------------	----------
00002	HSAMPLOC % FROM   RT BANK 	X-SEC. LOC., HORIZ (% FROM R BANK LOOK UPSTR.)    	29    	920   	1966-05-03	1986-12-03	  2.50E+01  	  9.50E+01  	  5.26E+01
00008	LAB      IDENT.   NUMBER  	NUMBER USED IN SAMPLE ACCOUNTING PROCEDURE        	9     	72    	1973-06-26	1986-12-03	  1.22E+04  	  9.73E+03  	  8.28E+03
00010	WATER    TEMP     CENT    	TEMPERATURE, WATER (DEGREES CENTIGRADE)           	42    	971   	1966-05-03	1986-12-03	  1.00E+01  	  9.90E+00  	  1.39E+01
00011	WATER    TEMP     FAHN    	TEMPERATURE, WATER (DEGREES FAHRENHEIT)           	1     	18    	1979-08-07	1983-09-19	  3.40E+01  	  7.10E+01  	  5.66E+01
00021	AIR      TEMP     FAHN    	TEMPERATURE, AIR (DEGREES FAHRENHEIT)             	1     	19    	1979-08-07	1983-09-19	  2.30E+01  	  9.60E+01  	  5.95E+01
00061	STREAM   FLOW,    INST-CFS	FLOW, STREAM, INSTANTANEOUS                    CFS	9     	231   	1966-05-03	1978-12-27	  1.00E+03  	  9.90E+01  	  5.74E+02
00064	DEPTH OF STREAM   MEAN(FT)	DEPTH OF STREAM, MEAN (FT)                        	2     	5     	1985-03-26	1985-07-09	  7.00E-01  	  8.90E-01  	  8.52E-01
00065	STREAM   STAGE    FEET    	STAGE, STREAM (FEET)                              	2     	34    	1979-08-07	1985-05-15	  1.00E+00  	  9.50E-01  	  1.55E+00
00070	TURB     JKSN     JTU     	TURBIDITY, (JACKSON CANDLE UNITS)                 	16    	332   	1966-05-03	1978-12-27	  1.00E+02  	  9.80E+00  	  2.10E+01
00076	TURB     TRBIDMTR HACH FTU	TURBIDITY,HACH TURBIDIMETER (FORMAZIN TURB UNIT)  	1     	19    	1979-08-07	1983-09-19	  1.00E+00  	  9.00E-01  	  1.99E+00
00078	TRANSP   SECCHI   METERS  	TRANSPARENCY, SECCHI DISC (METERS)                	9     	9     	1984-11-25	1984-11-25	  1.45E+00  	  4.40E+00  	  2.89E+00
00080	COLOR    PT-CO    UNITS   	COLOR (PLATINUM-COBALT UNITS)                     	33    	409   	1966-05-03	1986-12-03	  1.00E+03  	  9.00E+00  	  5.42E+01
00081	AP COLOR PT-CO    UNITS   	COLOR,APPARENT(UNFILTERED SAMPLE) PLAT-COB UNITS  	13    	189   	1973-06-26	1986-12-03	  1.00E+02  	  9.00E+00  	  6.27E+01
00085	ODOR     THRSH NO RM. TEMP	ODOR (THRESHOLD NUMBER AT ROOM TEMPERATURE)       	8     	72    	1966-05-03	1973-06-26	   .00E+00  	  8.00E+00  	  5.03E+00
00094	CNDUCTVY FIELD    MICROMHO	SPECIFIC CONDUCTANCE,FIELD (UMHOS/CM @ 25C)       	12    	568   	1982-10-20	1986-12-03	  1.00E+01  	  9.00E+00  	  1.55E+01
00095	CNDUCTVY AT 25C   MICROMHO	SPECIFIC CONDUCTANCE (UMHOS/CM @ 25C)             	34    	383   	1966-05-03	1986-12-03	  1.00E+02  	  9.96E+00  	  6.04E+01
00098	VSAMPLOC DEPTH    METERS  	SAMPLING STATION LOCATION  VERTICAL (METERS)      	14    	632   	1978-01-17	1986-12-03	  1.00E+01  	  9.00E+00  	  7.71E+00
00154	SULFATE  (AS S)   MG/L    	SULFATE (AS S) WHOLE     WATER, MG/L              	9     	9     	1984-11-25	1984-11-25	  1.10E+00  	  9.90E-01  	  1.47E+00
00299	DO       PROBE    MG/L    	OXYGEN ,DISSOLVED, ANALYSIS BY PROBE          MG/L	2     	5     	1985-03-26	1985-07-09	  1.17E+01  	  9.80E+00  	  1.02E+01
00300	DO        MG/L            	OXYGEN, DISSOLVED                             MG/L	28    	929   	1966-05-03	1986-12-03	   .00E+00  	  9.90E+00  	  8.35E+00
00301	DO       SATUR    PERCENT 	OXYGEN, DISSOLVED, PERCENT OF SATURATION         %	30    	933   	1966-05-03	1986-12-03	   .00E+00  	  9.92E+01  	  7.97E+01
00310	BOD      5 DAY    MG/L    	BOD, 5 DAY, 20 DEG C                          MG/L	18    	305   	1966-05-03	1978-12-27	  1.00E+02  	  9.80E+00  	  1.29E+01
00335	COD      LOWLEVEL MG/L    	COD, .025N K2CR2O7                            MG/L	9     	122   	1967-01-31	1978-10-17	  1.00E+02  	  9.00E+00  	  2.33E+01
00339	COD MUD  DRY WGT  MG/KG   	COD, BOTTOM DEPOSITS, DRY WEIGHT             MG/KG	1     	1     	1973-06-26	1973-06-26	  7.71E+04  	  7.71E+04  	  7.71E+04
00400	PH        SU              	PH (STANDARD UNITS)                               	31    	918   	1966-05-03	1986-12-03	  4.60E+00  	  8.90E+00  	  6.38E+00
00403	PH       LAB      SU      	PH, LAB, STANDARD UNITS                         SU	18    	99    	1979-08-07	1986-12-03	  5.70E+00  	  7.60E+00  	  6.76E+00
00409	TOT  ALK GRAN     UEQ/L   	ALKALINITY,TOTAL,LOW LEVEL GRAN ANALYSIS     UEQ/L	11    	14    	1984-11-25	1985-07-09	  1.16E+02  	  9.05E+01  	  1.04E+02
00410	T ALK    CACO3    MG/L    	ALKALINITY, TOTAL (MG/L AS CACO3)                 	24    	383   	1966-05-03	1986-12-03	  1.00E+02  	  9.20E+01  	  1.55E+01
00415	PHEN-PH- LFIN ALK MG/L    	ALKALINITY, PHENOLPHTHALEIN (MG/L)                	22    	319   	1966-05-03	1983-04-27	   .00E+00  	  7.00E+00  	  9.49E-01
00431	T ALK    FIELD    MG/L    	ALKALINITY TOATL FIELD, (MG/L AS CACO3)           	5     	16    	1982-10-20	1986-12-03	  2.00E+00  	  8.00E+00  	  3.95E+00
00435	T ACDITY CACO3    MG/L    	ACIDITY, TOTAL (MG/L AS CACO3)                    	2     	2     	1982-10-20	1983-04-21	  7.00E+00  	  8.00E+00  	  7.50E+00
00440	HCO3 ION HCO3     MG/L    	BICARBONATE ION (MG/L AS HCO3)                    	2     	5     	1985-03-26	1985-07-09	  5.52E+00  	  8.16E+00  	  6.92E+00
00500	RESIDUE  TOTAL    MG/L    	RESIDUE, TOTAL (MG/L)                             	17    	165   	1966-05-03	1969-03-24	  1.00E+02  	  9.00E+01  	  1.47E+02
00505	RESIDUE  TOT VOL  MG/L    	RESIDUE, TOTAL VOLATILE (MG/L)                    	2     	30    	1975-07-22	1977-02-15	  1.00E+01  	  8.00E+00  	  2.53E+01
00515	RESIDUE  DISS-105 C MG/L  	RESIDUE, TOTAL FILTRABLE  (DRIED AT 105C),MG/L    	18    	177   	1966-05-03	1973-09-27	  1.00E+02  	  9.00E+01  	  1.03E+02
00530	RESIDUE  TOT NFLT MG/L    	RESIDUE, TOTAL NONFILTRABLE (MG/L)                	8     	140   	1973-06-26	1981-12-16	  1.00E+00  	  9.40E+01  	  2.76E+01
