
Madison, NC
Number of Stations = 53


Code 	Short Name                	Long Name                                         	# Stns	# Obs 	First Date	Last Date 	Min Value   	Max Value   	   Average
-----	--------------------------	--------------------------------------------------	------	------	----------	----------	------------	------------	----------
00002	HSAMPLOC % FROM   RT BANK 	X-SEC. LOC., HORIZ (% FROM R BANK LOOK UPSTR.)    	9     	144   	1965-01-07	1986-07-23	  3.00E+01  	  9.90E+01  	  5.06E+01
00008	LAB      IDENT.   NUMBER  	NUMBER USED IN SAMPLE ACCOUNTING PROCEDURE        	1     	11    	1984-08-15	1986-12-03	  1.28E+04  	  9.34E+03  	  1.74E+04
00010	WATER    TEMP     CENT    	TEMPERATURE, WATER (DEGREES CENTIGRADE)           	13    	175   	1965-01-07	1986-12-03	  1.00E+01  	 -1.00E-01  	  1.34E+01
00061	STREAM   FLOW,    INST-CFS	FLOW, STREAM, INSTANTANEOUS                    CFS	4     	50    	1965-01-07	1974-09-17	  1.01E+02  	  9.70E+01  	  2.84E+03
00064	DEPTH OF STREAM   MEAN(FT)	DEPTH OF STREAM, MEAN (FT)                        	8     	24    	1985-03-17	1985-07-14	  2.00E+00  	  6.90E-01  	  8.42E-01
00070	TURB     JKSN     JTU     	TURBIDITY, (JACKSON CANDLE UNITS)                 	4     	54    	1965-01-07	1974-09-17	  1.00E+01  	  9.00E+00  	  5.94E+01
00080	COLOR    PT-CO    UNITS   	COLOR (PLATINUM-COBALT UNITS)                     	13    	99    	1965-01-07	1986-12-03	  1.00E+01  	  9.00E+00  	  2.04E+01
00081	AP COLOR PT-CO    UNITS   	COLOR,APPARENT(UNFILTERED SAMPLE) PLAT-COB UNITS  	2     	27    	1973-10-24	1986-12-03	  1.20E+02  	  9.00E+00  	  4.40E+01
00085	ODOR     THRSH NO RM. TEMP	ODOR (THRESHOLD NUMBER AT ROOM TEMPERATURE)       	3     	17    	1965-01-07	1967-01-25	  1.00E+00  	  1.00E+00  	  1.00E+00
00094	CNDUCTVY FIELD    MICROMHO	SPECIFIC CONDUCTANCE,FIELD (UMHOS/CM @ 25C)       	1     	81    	1982-10-21	1986-12-03	   .00E+00  	  9.00E+00  	  1.83E+01
