
Catawba, NC
Number of Stations = 123


Code 	Short Name                	Long Name                                         	# Stns	# Obs 	First Date	Last Date 	Min Value   	Max Value   	   Average
-----	--------------------------	--------------------------------------------------	------	------	----------	----------	------------	------------	----------
00008	LAB      IDENT.   NUMBER  	NUMBER USED IN SAMPLE ACCOUNTING PROCEDURE        	7     	90    	1973-03-29	1973-09-24	  1.06E+04  	  6.73E+03  	  1.04E+04
00010	WATER    TEMP     CENT    	TEMPERATURE, WATER (DEGREES CENTIGRADE)           	7     	90    	1973-03-29	1973-09-24	  1.05E+01  	  3.11E+01  	  2.06E+01
00074	TURB     TRANS    %       	TURBIDITY, TRANSMISSOMETER, PERCENT TRANSMISSION  	7     	79    	1973-03-30	1973-09-24	  4.10E+01  	  9.80E+01  	  7.77E+01
00077	TRANSP   SECCHI   INCHES  	TRANSPARENCY, SECCHI DISC (INCHES)                	7     	21    	1973-03-29	1973-09-24	  1.50E+01  	  7.20E+01  	  3.91E+01
00094	CNDUCTVY FIELD    MICROMHO	SPECIFIC CONDUCTANCE,FIELD (UMHOS/CM @ 25C)       	7     	37    	1973-07-11	1973-09-24	  4.30E+01  	  6.80E+01  	  5.24E+01
00095	CNDUCTVY AT 25C   MICROMHO	SPECIFIC CONDUCTANCE (UMHOS/CM @ 25C)             	7     	53    	1973-03-29	1973-07-07	  3.70E+01  	  9.00E+01  	  5.43E+01
00300	DO        MG/L            	OXYGEN, DISSOLVED                             MG/L	7     	76    	1973-03-29	1973-09-24	  1.00E+01  	  9.80E+00  	  6.48E+00
00301	DO       SATUR    PERCENT 	OXYGEN, DISSOLVED, PERCENT OF SATURATION         %	7     	76    	1973-03-29	1973-09-24	  1.01E+02  	  9.76E+01  	  6.94E+01
00400	PH        SU              	PH (STANDARD UNITS)                               	7     	90    	1973-03-29	1973-09-24	  6.20E+00  	  9.00E+00  	  7.06E+00
00410	T ALK    CACO3    MG/L    	ALKALINITY, TOTAL (MG/L AS CACO3)                 	7     	90    	1973-03-29	1973-09-24	  1.00E+01  	  2.30E+01  	  1.36E+01
00610	NH3+NH4- N TOTAL  MG/L    	NITROGEN, AMMONIA, TOTAL (MG/L AS N)              	8     	100   	1973-03-29	1974-10-28	  1.00E-01  	  9.00E-02  	  1.86E-01
00612	UN-IONZD NH3-N    MG/L    	AMMONIA, UNIONZED                      (MG/L AS N)	7     	90    	1973-03-29	1973-09-24	  1.05E-03  	  9.99E-04  	  2.16E-03
00615	NO2-N    TOTAL    MG/L    	NITRITE NITROGEN, TOTAL (MG/L AS N)               	1     	11    	1973-11-30	1974-10-28	  1.00E-02  	  4.00E-02  	  1.53E-02
00619	UN-IONZD NH3-NH3  MG/L    	AMMONIA, UNIONIZED (CALC FR TEMP-PH-NH4)  (MG/L)  	7     	90    	1973-03-29	1973-09-24	  1.00E-03  	  9.36E-05  	  2.62E-03
00620	NO3-N    TOTAL    MG/L    	NITRATE NITROGEN, TOTAL (MG/L AS N)               	1     	10    	1973-11-30	1974-10-28	  1.20E+01  	  9.20E+00  	  8.50E+00
00625	TOT KJEL N        MG/L    	NITROGEN, KJELDAHL, TOTAL, (MG/L AS N)            	8     	101   	1973-03-29	1974-10-28	  1.00E+01  	  9.00E-01  	  9.92E-01
00630	NO2&NO3  N-TOTAL  MG/L    	NITRITE PLUS NITRATE, TOTAL 1 DET. (MG/L AS N)    	8     	101   	1973-03-29	1974-10-28	  1.00E-01  	  9.20E+00  	  1.01E+00
00662	PHOSPHOR WTR  TOT REC UG/L	PHOSPHORUS (P), WATER, TOTAL RECOVERABLE      UG/L	3     	3     	1985-11-19	1986-06-03	  4.20E+01  	  4.20E+01  	  4.20E+01
00665	PHOS-TOT  MG/L P          	PHOSPHORUS, TOTAL (MG/L AS P)                     	8     	101   	1973-03-29	1974-10-28	  1.00E-02  	  8.60E-02  	  7.70E-01
00671	PHOS-DIS ORTHO    MG/L P  	PHOSPHORUS, DISSOLVED ORTHOPHOSPHATE (MG/L AS P)  	8     	101   	1973-03-29	1974-10-28	  1.00E-02  	  9.00E-03  	  5.09E-01
00918	CALCIUMT OT.REC.  MG/L    	CALCIUM,TOTAL RECOVERABLE IN WATER AS CA     MG/L 	3     	3     	1985-11-19	1986-06-03	  1.02E+01  	  8.93E+01  	  4.18E+01
00921	MGNESIUM TOT.REC. MG/L    	MAGNESIUM,TOTAL RECOVERABLE IN WATER AS MG   MG/L 	3     	3     	1985-11-19	1986-06-03	  2.85E+00  	  5.99E+00  	  4.27E+00
00923	SODIUM   TOT.REC. MG/L    	SODIUM,TOTAL RECOVERABLE IN WATER AS NA      MG/L 	3     	3     	1985-11-19	1986-06-03	  1.30E+01  	  6.04E+00  	  1.19E+01
00939	POTASIUM TOT.REC. MG/L    	POTASSIUM,TOTAL RECOVERABLE IN WATER AS K    MG/L 	3     	3     	1985-11-19	1986-06-03	  1.56E+00  	  3.02E+00  	  2.20E+00
00978	ARSENIC  TOT REC  UG/L    	ARSENIC,TOTAL RECOVERABLE IN WATER AS AS    UG/L  	3     	3     	1985-11-19	1986-06-03	  5.00E+00  	  5.00E+00  	  5.00E+00
00979	COBALT   TOT REC  UG/L    	COBALT,TOTAL RECOVERABLE IN WATER AS CO  UG/L     	3     	3     	1985-11-19	1986-06-03	  6.00E+00  	  6.00E+00  	  6.00E+00
00980	IRON     TOT REC  UG/L    	IRON,TOTAL RECOVERABLE IN WATER AS FE  UG/L       	3     	3     	1985-11-19	1986-06-03	  1.00E+01  	  1.40E+01  	  1.20E+01
00981	SELENIUM TOT REC  UG/L    	SELENIUM,TOTAL RECOVERABLE IN WATER AS SE   UG/L  	3     	3     	1985-11-19	1986-06-03	  5.00E+00  	  5.00E+00  	  5.00E+00
